Latitude, Longitude, Data Value
-1, 25, -999
-1, 26, -999
-1, 27, -999
-1, 28, -999
-1, 29, -999
-1, 30, -999
-1, 31, -999
-1, 32, -999
-1, 33, -999
-1, 34, -999
-1, 35, -999
-1, 36, -999
-1, 37, -999
-1, 38, -999
-1, 39, -999
-1, 40, -999
-1, 41, -999
-1, 42, 122.779
-1, 43, 81.7759
-1, 44, 90.0975
-1, 45, 79.2391
-1, 46, 85.646
-1, 47, 67.7363
-1, 48, 53.1686
-1, 49, 48.1419
-1, 50, 35.8443
-1, 51, 23.1693
-1, 52, 35.5304
-1, 53, 31.4041
-1, 54, 56.3129
-1, 55, 69.7822
-1, 56, 54.2032
-1, 57, 52.4402
-1, 58, 42.3744
-1, 59, 20.1129
-1, 60, 43.1432
-1, 61, 52.232
-1, 62, 28.1333
-1, 63, 28.7593
-1, 64, 23.1996
-1, 65, 9.54815
-1, 66, 11.7037
-1, 67, 33.0805
-1, 68, 23.0125
-1, 69, 35.2266
-1, 70, 58.808
-1, 71, 50.8539
-1, 72, 64.8269
-1, 73, 65.7908
-1, 74, 64.2705
-1, 75, 49.128
-1, 76, 43.5472
-1, 77, 24.0418
-1, 78, 51.1628
-1, 79, 62.8323
-1, 80, 74.6271
-1, 81, 103.225
-1, 82, 124.29
-1, 83, 143.762
-1, 84, 137.644
-1, 85, 174.078
-1, 86, 174.827
-1, 87, 151.418
-1, 88, 180.296
-1, 89, 192.386
-1, 90, 205.051
-1, 91, 240.351
-1, 92, 237.355
-1, 93, 197.769
-1, 94, 219.283
-1, 95, 234.854
-1, 96, 257.845
-1, 97, 288.969
-1, 98, 298.276
-1, 99, 316.852
-1, 100, 318.378
-1, 101, -999
-1, 102, -999
-1, 103, -999
-1, 104, -999
-1, 105, -999
-1, 106, -999
-1, 107, -999
-1, 108, -999
-1, 109, -999
-1, 110, -999
-1, 111, -999
-1, 112, -999
-1, 113, -999
-1, 114, -999
-1, 115, -999
-1, 116, -999
-1, 117, 190.257
-1, 118, 223.626
-1, 119, 225.261
-1, 120, -999
-1, 121, -999
-1, 122, -999
-1, 123, 232.169
-1, 124, 231.785
-1, 125, 184.776
-1, 126, 186.767
-1, 127, 187.508
-1, 128, 206.526
-1, 129, 240.49
-1, 130, 238.286
-1, 131, -999
-1, 132, -999
-1, 133, -999
-1, 134, 134.611
-1, 135, 155.189
-1, 136, 169.552
-1, 137, 102.469
-1, 138, 100.868
-1, 139, 140.915
-1, 140, 135.622
-1, 141, 133.964
-1, 142, 147.085
-1, 143, 184.154
-1, 144, 155.724
-1, 145, 190.392
-1, 146, 172.607
-1, 147, 129.14
-1, 148, 182.887
-1, 149, 161.446
-1, 150, 132.835
-1, 151, 142.473
-1, 152, 154.773
-1, 153, 162.092
-1, 154, 157.913
-1, 155, 142.972
-1, 156, 109.751
-1, 157, 123.31
-1, 158, 108.438
-1, 159, 84.5915
-1, 160, 90.1324
-1, 161, 101.018
-1, 162, 93.2902
-1, 163, 86.1013
-1, 164, 99.5872
-1, 165, 81.1137
-1, 166, 60.5181
-1, 167, 70.8687
-1, 168, 67.8055
-1, 169, 85.6315
-1, 170, 73.0626
-1, 171, 54.7233
-1, 172, 50.5522
-1, 173, 31.8186
-1, 174, 17.8965
-1, 175, 33.192
-1, 176, 34.245
-1, 177, 20.4399
-1, 178, 45.0395
-1, 179, 38.6224
-1, 180, 44.3232
-1, -179, 31.1683
-1, -178, 29.9874
-1, -177, 7.85918
-1, -176, -2.41849
-1, -175, 8.07242
-1, -174, 20.1556
-1, -173, 23.4953
-1, -172, 0.81175
-1, -171, -33.967
-1, -170, -24.9869
-1, -169, -30.087
-1, -168, -47.4632
-1, -167, -73.567
-1, -166, -50.3209
-1, -165, -31.7081
-1, -164, -47.5294
-1, -163, -56.0047
-1, -162, -64.1355
-1, -161, -51.8807
-1, -160, -64.1355
-1, -159, -80.4109
-1, -158, -70.1192
-1, -157, -77.5429
-1, -156, -89.2841
-1, -155, -73.7134
-1, -154, -93.9968
-1, -153, -84.8237
-1, -152, -79.8944
-1, -151, -66.9204
-1, -150, -57.3499
-1, -149, -30.7407
-1, -148, -59.2825
-1, -147, -70.446
-1, -146, -79.2252
-1, -145, -60.5638
-1, -144, -65.5261
-1, -143, -76.3489
-1, -142, -78.8892
-1, -141, -87.5075
-1, -140, -76.7834
-1, -139, -62.9451
-1, -138, -95.329
-1, -137, -97.5465
-1, -136, -88.2214
-1, -135, -75.2645
-1, -134, -84.8155
-1, -133, -55.8899
-1, -132, -72.7264
-1, -131, -71.6043
-1, -130, -68.4411
-1, -129, -44.5878
-1, -128, -32.0115
-1, -127, -25.4584
-1, -126, -40.8127
-1, -125, -48.975
-1, -124, -25.489
-1, -123, -14.6511
-1, -122, -6.64648
-1, -121, -20.1163
-1, -120, -8.02144
-1, -119, 32.847
-1, -118, -6.05671
-1, -117, 0.46708
-1, -116, -4.44533
-1, -115, -2.79776
-1, -114, 25.9067
-1, -113, 22.673
-1, -112, 26.5599
-1, -111, 41.2438
-1, -110, 40.3832
-1, -109, 15.2246
-1, -108, 13.7068
-1, -107, 38.7882
-1, -106, 23.586
-1, -105, 25.422
-1, -104, 40.4358
-1, -103, 31.1342
-1, -102, 40.5042
-1, -101, 49.2747
-1, -100, 31.8341
-1, -99, 37.1238
-1, -98, 37.3498
-1, -97, 49.9462
-1, -96, 52.8456
-1, -95, 47.3999
-1, -94, 60.2878
-1, -93, 41.1689
-1, -92, 45.677
-1, -91, 37.902
-1, -90, 44.2927
-1, -89, 22.1804
-1, -88, 26.9419
-1, -87, 59.4508
-1, -86, 47.9789
-1, -85, 39.5003
-1, -84, 49.5019
-1, -83, 68.4374
-1, -82, 81.4973
-1, -81, 74.7201
-1, -80, -999
-1, -79, -999
-1, -78, -999
-1, -77, -999
-1, -76, -999
-1, -75, -999
-1, -74, -999
-1, -73, -999
-1, -72, -999
-1, -71, -999
-1, -70, -999
-1, -69, -999
-1, -68, -999
-1, -67, -999
-1, -66, -999
-1, -65, -999
-1, -64, -999
-1, -63, -999
-1, -62, -999
-1, -61, -999
-1, -60, -999
-1, -59, -999
-1, -58, -999
-1, -57, -999
-1, -56, -999
-1, -55, -999
-1, -54, -999
-1, -53, -999
-1, -52, -999
-1, -51, -999
-1, -50, -999
-1, -49, -999
-1, -48, -999
-1, -47, -999
-1, -46, -999
-1, -45, -999
-1, -44, 67.7002
-1, -43, 65.954
-1, -42, 89.916
-1, -41, 89.1366
-1, -40, 83.2474
-1, -39, 94.9269
-1, -38, 69.3691
-1, -37, 73.8365
-1, -36, 75.5507
-1, -35, 80.4816
-1, -34, 80.1167
-1, -33, 60.4837
-1, -32, 71.7839
-1, -31, 83.5955
-1, -30, 95.6718
-1, -29, 79.474
-1, -28, 77.8281
-1, -27, 105.06
-1, -26, 115.627
-1, -25, 112.224
-1, -24, 107.65
-1, -23, 86.922
-1, -22, 85.8041
-1, -21, 87.3286
-1, -20, 83.0928
-1, -19, 92.868
-1, -18, 107.75
-1, -17, 115.68
-1, -16, 98.4327
-1, -15, 109.022
-1, -14, 101.877
-1, -13, 124.073
-1, -12, 112.006
-1, -11, 114.311
-1, -10, 91.6179
-1, -9, 94.189
-1, -8, 97.5643
-1, -7, 107.104
-1, -6, 98.7533
-1, -5, 98.4853
-1, -4, 110.908
-1, -3, 95.6436
-2, 2, 96.3638
-2, 3, 92.0477
-2, 4, 77.1385
-2, 5, 62.7614
-2, 6, 69.2215
-2, 7, 86.0161
-2, 8, 87.5081
-2, 9, 94.0707
-2, 10, -999
-2, 11, -999
-2, 12, -999
-2, 13, -999
-2, 14, -999
-2, 15, -999
-2, 16, -999
-2, 17, -999
-2, 18, -999
-2, 19, -999
-2, 20, -999
-2, 21, -999
-2, 22, -999
-2, 23, -999
-2, 24, -999
-2, 25, -999
-2, 26, -999
-2, 27, -999
-2, 28, -999
-2, 29, -999
-2, 30, -999
-2, 31, -999
-2, 32, -999
-2, 33, -999
-2, 34, -999
-2, 35, -999
-2, 36, -999
-2, 37, -999
-2, 38, -999
-2, 39, -999
-2, 40, -999
-2, 41, 138.154
-2, 42, 119.546
-2, 43, 97.6293
-2, 44, 88.4707
-2, 45, 101.094
-2, 46, 96.1976
-2, 47, 59.6515
-2, 48, 39.224
-2, 49, 43.8253
-2, 50, 24.4466
-2, 51, 38.2758
-2, 52, 63.8419
-2, 53, 68.5013
-2, 54, 82.1061
-2, 55, 94.4769
-2, 56, 73.1587
-2, 57, 61.0532
-2, 58, 61.7354
-2, 59, 9.89962
-2, 60, 37.6766
-2, 61, 25.7208
-2, 62, -18.7264
-2, 63, -30.6247
-2, 64, -35.7095
-2, 65, -34.7174
-2, 66, -39.1728
-2, 67, -10.9717
-2, 68, -4.3659
-2, 69, -6.14363
-2, 70, 27.9206
-2, 71, 16.775
-2, 72, 32.9381
-2, 73, 31.402
-2, 74, 33.4964
-2, 75, 22.4033
-2, 76, 11.0162
-2, 77, -6.15925
-2, 78, 8.99963
-2, 79, 15.0291
-2, 80, 32.8512
-2, 81, 62.6173
-2, 82, 83.2282
-2, 83, 126.94
-2, 84, 128.331
-2, 85, 153.646
-2, 86, 158.909
-2, 87, 142.212
-2, 88, 182.153
-2, 89, 203.022
-2, 90, 221.222
-2, 91, 245.474
-2, 92, 228.89
-2, 93, 197.742
-2, 94, 191.923
-2, 95, 218.52
-2, 96, 237.893
-2, 97, 286.867
-2, 98, 301.675
-2, 99, 300.083
-2, 100, 267.447
-2, 101, -999
-2, 102, -999
-2, 103, -999
-2, 104, -999
-2, 105, -999
-2, 106, -999
-2, 107, -999
-2, 108, -999
-2, 109, -999
-2, 110, -999
-2, 111, -999
-2, 112, -999
-2, 113, -999
-2, 114, -999
-2, 115, -999
-2, 116, -999
-2, 117, 200.588
-2, 118, 208.937
-2, 119, -999
-2, 120, -999
-2, 121, -999
-2, 122, 213.695
-2, 123, 227.146
-2, 124, 230.606
-2, 125, 215.803
-2, 126, 188.835
-2, 127, 223.552
-2, 128, 185.238
-2, 129, 195.171
-2, 130, 222.636
-2, 131, 251.861
-2, 132, 278.059
-2, 133, 157.35
-2, 134, 150.449
-2, 135, 138.709
-2, 136, 157.165
-2, 137, -999
-2, 138, -999
-2, 139, -999
-2, 140, 126.903
-2, 141, 144.784
-2, 142, 119.429
-2, 143, 147.647
-2, 144, 147.556
-2, 145, 191.601
-2, 146, 187.93
-2, 147, 178.496
-2, 148, 198.254
-2, 149, 177.086
-2, 150, 153.859
-2, 151, 178.633
-2, 152, 170.294
-2, 153, 166.364
-2, 154, 156.532
-2, 155, 157.188
-2, 156, 137.007
-2, 157, 130.304
-2, 158, 123.452
-2, 159, 107.418
-2, 160, 97.9531
-2, 161, 102.097
-2, 162, 104.655
-2, 163, 102.04
-2, 164, 120.05
-2, 165, 102.196
-2, 166, 86.2004
-2, 167, 95.5652
-2, 168, 99.5142
-2, 169, 94.6155
-2, 170, 105.023
-2, 171, 91.6509
-2, 172, 74.3492
-2, 173, 67.2496
-2, 174, 39.5836
-2, 175, 43.2354
-2, 176, 50.5383
-2, 177, 33.4761
-2, 178, 58.6108
-2, 179, 60.4901
-2, 180, 83.9314
-2, -179, 44.3232
-2, -178, 58.1504
-2, -177, 31.8238
-2, -176, 24.3836
-2, -175, 28.8497
-2, -174, 52.9598
-2, -173, 50.6509
-2, -172, 37.3052
-2, -171, 19.4465
-2, -170, 9.011
-2, -169, -3.67677
-2, -168, -22.5305
-2, -167, -16.6926
-2, -166, -12.2185
-2, -165, 0.733728
-2, -164, -22.3752
-2, -163, -28.9699
-2, -162, -31.7552
-2, -161, -19.4299
-2, -160, -23.8474
-2, -159, -44.2603
-2, -158, -49.9723
-2, -157, -47.6534
-2, -156, -63.7667
-2, -155, -62.1597
-2, -154, -74.7284
-2, -153, -74.9018
-2, -152, -54.6235
-2, -151, -49.2247
-2, -150, -27.8917
-2, -149, -7.17055
-2, -148, -22.0021
-2, -147, -43.7511
-2, -146, -43.1787
-2, -145, -41.5986
-2, -144, -35.5946
-2, -143, -53.2056
-2, -142, -46.7996
-2, -141, -67.5457
-2, -140, -56.5279
-2, -139, -62.6115
-2, -138, -66.5496
-2, -137, -71.8489
-2, -136, -63.235
-2, -135, -64.1041
-2, -134, -55.7032
-2, -133, -43.3745
-2, -132, -46.1173
-2, -131, -39.4023
-2, -130, -39.0718
-2, -129, -16.3109
-2, -128, 1.52748
-2, -127, -7.3739
-2, -126, -11.1371
-2, -125, -29.2696
-2, -124, -13.2636
-2, -123, 8.11163
-2, -122, 12.017
-2, -121, 11.6514
-2, -120, 16.3824
-2, -119, 40.6189
-2, -118, 13.6647
-2, -117, 9.9811
-2, -116, 17.184
-2, -115, -2.67963
-2, -114, 30.1378
-2, -113, 36.8005
-2, -112, 55.9541
-2, -111, 59.6312
-2, -110, 54.9879
-2, -109, 35.362
-2, -108, 10.689
-2, -107, 46.7298
-2, -106, 22.8644
-2, -105, 19.0882
-2, -104, 40.0899
-2, -103, 28.9167
-2, -102, 37.0404
-2, -101, 32.828
-2, -100, 16.4105
-2, -99, 12.0432
-2, -98, 52.2266
-2, -97, 30.4026
-2, -96, 43.4311
-2, -95, 41.5652
-2, -94, 39.4632
-2, -93, 32.9853
-2, -92, 37.8842
-2, -91, 41.1989
-2, -90, 45.4593
-2, -89, 36.4158
-2, -88, 11.0106
-2, -87, 50.0232
-2, -86, 50.7157
-2, -85, 43.078
-2, -84, 43.9462
-2, -83, 61.2248
-2, -82, 61.8746
-2, -81, 76.4547
-2, -80, -999
-2, -79, -999
-2, -78, -999
-2, -77, -999
-2, -76, -999
-2, -75, -999
-2, -74, -999
-2, -73, -999
-2, -72, -999
-2, -71, -999
-2, -70, -999
-2, -69, -999
-2, -68, -999
-2, -67, -999
-2, -66, -999
-2, -65, -999
-2, -64, -999
-2, -63, -999
-2, -62, -999
-2, -61, -999
-2, -60, -999
-2, -59, -999
-2, -58, -999
-2, -57, -999
-2, -56, -999
-2, -55, -999
-2, -54, -999
-2, -53, -999
-2, -52, -999
-2, -51, -999
-2, -50, -999
-2, -49, -999
-2, -48, -999
-2, -47, -999
-2, -46, -999
-2, -45, -999
-2, -44, -999
-2, -43, 67.3861
-2, -42, 88.7886
-2, -41, 102.637
-2, -40, 84.386
-2, -39, 78.8895
-2, -38, 64.7269
-2, -37, 71.2258
-2, -36, 73.9424
-2, -35, 87.3955
-2, -34, 84.2855
-2, -33, 73.5448
-2, -32, 82.3949
-2, -31, 86.1278
-2, -30, 94.6799
-2, -29, 81.3303
-2, -28, 83.6702
-2, -27, 101.908
-2, -26, 112.14
-2, -25, 93.16
-2, -24, 111.618
-2, -23, 96.0931
-2, -22, 87.2821
-2, -21, 95.6081
-2, -20, 87.358
-2, -19, 101.596
-2, -18, 116.512
-2, -17, 112.911
-2, -16, 108.024
-2, -15, 111.355
-2, -14, 111.194
-2, -13, 125.109
-2, -12, 122.603
-2, -11, 109.436
-2, -10, 103.051
-2, -9, 100.966
-2, -8, 100.058
-2, -7, 103.524
-2, -6, 99.3388
-2, -5, 109.139
-2, -4, 114.104
-2, -3, 109.984
-3, 2, 89.741
-3, 3, 89.9661
-3, 4, 92.9173
-3, 5, 85.2337
-3, 6, 85.6256
-3, 7, 87.3448
-3, 8, 91.6236
-3, 9, 89.9706
-3, 10, 83.5522
-3, 11, -999
-3, 12, -999
-3, 13, -999
-3, 14, -999
-3, 15, -999
-3, 16, -999
-3, 17, -999
-3, 18, -999
-3, 19, -999
-3, 20, -999
-3, 21, -999
-3, 22, -999
-3, 23, -999
-3, 24, -999
-3, 25, -999
-3, 26, -999
-3, 27, -999
-3, 28, -999
-3, 29, -999
-3, 30, -999
-3, 31, -999
-3, 32, -999
-3, 33, -999
-3, 34, -999
-3, 35, -999
-3, 36, -999
-3, 37, -999
-3, 38, -999
-3, 39, -999
-3, 40, 100.475
-3, 41, 82.4594
-3, 42, 71.5714
-3, 43, 78.4514
-3, 44, 70.5949
-3, 45, 101.986
-3, 46, 91.3174
-3, 47, 46.0748
-3, 48, 33.8855
-3, 49, 10.0407
-3, 50, 7.22461
-3, 51, 28.8385
-3, 52, 79.9883
-3, 53, 86.3595
-3, 54, 88.4962
-3, 55, 80.3421
-3, 56, 69.2183
-3, 57, 43.8858
-3, 58, 45.5404
-3, 59, -7.7189
-3, 60, 0.838088
-3, 61, -14.114
-3, 62, -52.6901
-3, 63, -85.7562
-3, 64, -93.9352
-3, 65, -99.3398
-3, 66, -78.6808
-3, 67, -34.9987
-3, 68, -23.7114
-3, 69, -48.4944
-3, 70, -33.6605
-3, 71, -12.1952
-3, 72, 6.964
-3, 73, 10.8661
-3, 74, -6.3326
-3, 75, -15.3386
-3, 76, -16.2564
-3, 77, -25.8753
-3, 78, -27.5323
-3, 79, -16.8443
-3, 80, 2.98966
-3, 81, 23.4147
-3, 82, 59.0043
-3, 83, 90.1842
-3, 84, 117.317
-3, 85, 128.738
-3, 86, 153.537
-3, 87, 151.179
-3, 88, 194.217
-3, 89, 208.552
-3, 90, 221.295
-3, 91, 225.73
-3, 92, 218.282
-3, 93, 204.38
-3, 94, 184.383
-3, 95, 210.026
-3, 96, 233.332
-3, 97, 281.158
-3, 98, 299.558
-3, 99, 289.938
-3, 100, 286.423
-3, 101, 269.731
-3, 102, -999
-3, 103, -999
-3, 104, -999
-3, 105, -999
-3, 106, -999
-3, 107, -999
-3, 108, -999
-3, 109, -999
-3, 110, -999
-3, 111, -999
-3, 112, -999
-3, 113, -999
-3, 114, -999
-3, 115, -999
-3, 116, -999
-3, 117, 277.424
-3, 118, 218.308
-3, 119, -999
-3, 120, -999
-3, 121, -999
-3, 122, -999
-3, 123, 219.872
-3, 124, 235.414
-3, 125, 211.537
-3, 126, -999
-3, 127, 235.455
-3, 128, 212.69
-3, 129, -999
-3, 130, -999
-3, 131, 261.778
-3, 132, 276.434
-3, 133, -999
-3, 134, -999
-3, 135, 88.609
-3, 136, -999
-3, 137, -999
-3, 138, -999
-3, 139, -999
-3, 140, -999
-3, 141, -999
-3, 142, -999
-3, 143, 118.118
-3, 144, 121.139
-3, 145, 162.889
-3, 146, 176.984
-3, 147, 175.398
-3, 148, 204.533
-3, 149, 188.654
-3, 150, 170.36
-3, 151, 180.548
-3, 152, 162.924
-3, 153, 155.255
-3, 154, 168.557
-3, 155, 149.118
-3, 156, 147.784
-3, 157, 151.375
-3, 158, 147.677
-3, 159, 146.281
-3, 160, 121.391
-3, 161, 125.416
-3, 162, 110.013
-3, 163, 116.435
-3, 164, 130.346
-3, 165, 119.354
-3, 166, 97.2868
-3, 167, 117.346
-3, 168, 118.339
-3, 169, 89.1789
-3, 170, 113.115
-3, 171, 107.232
-3, 172, 94.7639
-3, 173, 76.9419
-3, 174, 57.9636
-3, 175, 54.8076
-3, 176, 63.2686
-3, 177, 52.9396
-3, 178, 60.7227
-3, 179, 91.8654
-3, 180, 117.98
-3, -179, 83.9314
-3, -178, 78.5718
-3, -177, 70.3042
-3, -176, 72.268
-3, -175, 66.0482
-3, -174, 80.4617
-3, -173, 83.3747
-3, -172, 69.303
-3, -171, 48.0792
-3, -170, 31.7805
-3, -169, 39.1053
-3, -168, 39.5795
-3, -167, 37.7401
-3, -166, 43.0312
-3, -165, 31.431
-3, -164, 13.9282
-3, -163, 9.93484
-3, -162, 1.81842
-3, -161, 1.82365
-3, -160, 8.49781
-3, -159, -8.26508
-3, -158, -9.24551
-3, -157, -5.14375
-3, -156, -21.4915
-3, -155, -18.6887
-3, -154, -28.4724
-3, -153, -41.3344
-3, -152, -9.94337
-3, -151, -17.2968
-3, -150, 9.03313
-3, -149, 9.76817
-3, -148, 11.0899
-3, -147, -9.86674
-3, -146, -11.9409
-3, -145, -4.5579
-3, -144, 10.6879
-3, -143, -9.60637
-3, -142, -14.0678
-3, -141, -36.5012
-3, -140, -7.82961
-3, -139, -21.5835
-3, -138, -22.5725
-3, -137, -25.6375
-3, -136, -23.8167
-3, -135, -34.9174
-3, -134, -18.9697
-3, -133, -26.1781
-3, -132, -21.1414
-3, -131, -9.17182
-3, -130, -2.71751
-3, -129, 8.23624
-3, -128, 28.3572
-3, -127, 18.2706
-3, -126, 16.8106
-3, -125, -5.79491
-3, -124, 2.90442
-3, -123, 23.2387
-3, -122, 27.3595
-3, -121, 13.7549
-3, -120, 14.6356
-3, -119, 29.6712
-3, -118, 17.7821
-3, -117, 10.5407
-3, -116, 11.4348
-3, -115, 13.8605
-3, -114, 38.8139
-3, -113, 39.0945
-3, -112, 70.4653
-3, -111, 72.8072
-3, -110, 68.3593
-3, -109, 53.2738
-3, -108, 21.0601
-3, -107, 42.2984
-3, -106, 28.2951
-3, -105, 26.6853
-3, -104, 45.8324
-3, -103, 46.245
-3, -102, 44.8302
-3, -101, 27.2789
-3, -100, 7.17643
-3, -99, 1.79798
-3, -98, 41.1545
-3, -97, 33.1679
-3, -96, 50.9949
-3, -95, 39.2533
-3, -94, 33.4731
-3, -93, 35.2893
-3, -92, 38.1427
-3, -91, 57.6826
-3, -90, 58.5245
-3, -89, 60.818
-3, -88, 13.1003
-3, -87, 38.1065
-3, -86, 55.3564
-3, -85, 51.915
-3, -84, 57.1283
-3, -83, 70.1812
-3, -82, 65.1931
-3, -81, 50.5718
-3, -80, 66.135
-3, -79, -999
-3, -78, -999
-3, -77, -999
-3, -76, -999
-3, -75, -999
-3, -74, -999
-3, -73, -999
-3, -72, -999
-3, -71, -999
-3, -70, -999
-3, -69, -999
-3, -68, -999
-3, -67, -999
-3, -66, -999
-3, -65, -999
-3, -64, -999
-3, -63, -999
-3, -62, -999
-3, -61, -999
-3, -60, -999
-3, -59, -999
-3, -58, -999
-3, -57, -999
-3, -56, -999
-3, -55, -999
-3, -54, -999
-3, -53, -999
-3, -52, -999
-3, -51, -999
-3, -50, -999
-3, -49, -999
-3, -48, -999
-3, -47, -999
-3, -46, -999
-3, -45, -999
-3, -44, -999
-3, -43, -999
-3, -42, -999
-3, -41, -999
-3, -40, -999
-3, -39, -999
-3, -38, 53.9473
-3, -37, 63.6473
-3, -36, 67.3267
-3, -35, 85.57
-3, -34, 81.185
-3, -33, 80.5185
-3, -32, 86.6428
-3, -31, 102.715
-3, -30, 89.7723
-3, -29, 83.7785
-3, -28, 89.0142
-3, -27, 101.47
-3, -26, 109.538
-3, -25, 95.9175
-3, -24, 113.053
-3, -23, 103.362
-3, -22, 90.147
-3, -21, 108.686
-3, -20, 100.046
-3, -19, 110.623
-3, -18, 122.209
-3, -17, 103.34
-3, -16, 108.979
-3, -15, 106.278
-3, -14, 114.746
-3, -13, 117.86
-3, -12, 119.585
-3, -11, 105.771
-3, -10, 118.698
-3, -9, 110.345
-3, -8, 116.06
-3, -7, 110.281
-3, -6, 108.971
-3, -5, 139.329
-3, -4, 113.78
-3, -3, 115.437
-4, 2, 88.9682
-4, 3, 95.4469
-4, 4, 102.217
-4, 5, 100.767
-4, 6, 103.955
-4, 7, 105.377
-4, 8, 107.307
-4, 9, 93.1453
-4, 10, 76.242
-4, 11, 59.8508
-4, 12, -999
-4, 13, -999
-4, 14, -999
-4, 15, -999
-4, 16, -999
-4, 17, -999
-4, 18, -999
-4, 19, -999
-4, 20, -999
-4, 21, -999
-4, 22, -999
-4, 23, -999
-4, 24, -999
-4, 25, -999
-4, 26, -999
-4, 27, -999
-4, 28, -999
-4, 29, -999
-4, 30, -999
-4, 31, -999
-4, 32, -999
-4, 33, -999
-4, 34, -999
-4, 35, -999
-4, 36, -999
-4, 37, -999
-4, 38, -999
-4, 39, -999
-4, 40, 77.1058
-4, 41, 64.1848
-4, 42, 63.6933
-4, 43, 67.6078
-4, 44, 64.5774
-4, 45, 98.322
-4, 46, 81.7947
-4, 47, 45.1544
-4, 48, 3.12092
-4, 49, -24.5536
-4, 50, -8.62702
-4, 51, 8.03409
-4, 52, 53.1853
-4, 53, 70.0304
-4, 54, 56.5417
-4, 55, 52.5524
-4, 56, 47.9757
-4, 57, 13.8767
-4, 58, -4.66848
-4, 59, -23.688
-4, 60, -33.6794
-4, 61, -52.7814
-4, 62, -96.2263
-4, 63, -125.003
-4, 64, -134.82
-4, 65, -120.083
-4, 66, -103.343
-4, 67, -62.1646
-4, 68, -57.7896
-4, 69, -73.9363
-4, 70, -62.0045
-4, 71, -30.6736
-4, 72, -15.2331
-4, 73, -9.0465
-4, 74, -5.06743
-4, 75, -12.6574
-4, 76, -25.8614
-4, 77, -38.8966
-4, 78, -44.7418
-4, 79, -36.0496
-4, 80, -14.3352
-4, 81, 9.6557
-4, 82, 33.0343
-4, 83, 62.831
-4, 84, 87.3462
-4, 85, 102.683
-4, 86, 128.745
-4, 87, 139.072
-4, 88, 160.547
-4, 89, 178.928
-4, 90, 184.246
-4, 91, 181.771
-4, 92, 171.415
-4, 93, 178.719
-4, 94, 168.965
-4, 95, 185.003
-4, 96, 217.68
-4, 97, 241.609
-4, 98, 277.39
-4, 99, 270.88
-4, 100, 258.172
-4, 101, 260.682
-4, 102, 301.021
-4, 103, -999
-4, 104, -999
-4, 105, -999
-4, 106, -999
-4, 107, -999
-4, 108, -999
-4, 109, -999
-4, 110, -999
-4, 111, -999
-4, 112, -999
-4, 113, -999
-4, 114, -999
-4, 115, -999
-4, 116, 341.841
-4, 117, 308.346
-4, 118, 220.377
-4, 119, 217.339
-4, 120, -999
-4, 121, 240.27
-4, 122, -999
-4, 123, 248.252
-4, 124, 226.383
-4, 125, 187.864
-4, 126, 150.476
-4, 127, 193.369
-4, 128, 215.229
-4, 129, 221.812
-4, 130, 266.683
-4, 131, 271.735
-4, 132, 270.24
-4, 133, 213.902
-4, 134, 266.343
-4, 135, -999
-4, 136, -999
-4, 137, -999
-4, 138, -999
-4, 139, -999
-4, 140, -999
-4, 141, -999
-4, 142, -999
-4, 143, -999
-4, 144, -999
-4, 145, 115.857
-4, 146, 134.266
-4, 147, 124.706
-4, 148, 192.401
-4, 149, 188.811
-4, 150, 181.602
-4, 151, 166.405
-4, 152, 73.286
-4, 153, 120.206
-4, 154, 175.214
-4, 155, 174.676
-4, 156, 172.814
-4, 157, 156.614
-4, 158, 178.927
-4, 159, 178.947
-4, 160, 164.283
-4, 161, 157.481
-4, 162, 129.799
-4, 163, 126.717
-4, 164, 133.556
-4, 165, 142.495
-4, 166, 115.524
-4, 167, 124.618
-4, 168, 122.414
-4, 169, 109.22
-4, 170, 142.168
-4, 171, 110.224
-4, 172, 96.7945
-4, 173, 84.2829
-4, 174, 81.348
-4, 175, 71.1734
-4, 176, 81.2259
-4, 177, 82.5389
-4, 178, 74.9967
-4, 179, 120.767
-4, 180, 166.965
-4, -179, 117.98
-4, -178, 96.1641
-4, -177, 97.4644
-4, -176, 103.974
-4, -175, 110.503
-4, -174, 101.045
-4, -173, 109.887
-4, -172, 105.962
-4, -171, 89.0773
-4, -170, 79.9486
-4, -169, 86.2291
-4, -168, 81.5551
-4, -167, 68.9898
-4, -166, 80.5982
-4, -165, 73.4002
-4, -164, 50.8477
-4, -163, 49.3718
-4, -162, 44.4191
-4, -161, 32.5726
-4, -160, 42.2027
-4, -159, 37.9394
-4, -158, 39.642
-4, -157, 27.5825
-4, -156, 23.3019
-4, -155, 32.1488
-4, -154, 25.9631
-4, -153, 14.2956
-4, -152, 42.035
-4, -151, 32.8419
-4, -150, 30.0699
-4, -149, 51.9047
-4, -148, 37.9748
-4, -147, 14.3685
-4, -146, 16.5296
-4, -145, 22.4389
-4, -144, 32.7762
-4, -143, 35.4712
-4, -142, 26.024
-4, -141, 44.8302
-4, -140, 38.9327
-4, -139, 34.304
-4, -138, 29.9148
-4, -137, 27.773
-4, -136, 17.5006
-4, -135, 8.7066
-4, -134, 9.41069
-4, -133, 6.25609
-4, -132, -1.62172
-4, -131, 19.8866
-4, -130, 4.70151
-4, -129, 19.8225
-4, -128, 35.9467
